,entry_dt,exit_dt,entry_price,exit_price,entry_fill,exit_fill,side,gross_pnl_price,gross_pnl_dollars,commission_dollars,pnl,pnl_pct,reason,duration,cum_pnl
51,2020-08-25 08:05:00,2020-08-25 08:45:00,36.669609,36.47313414285714,36.639609,36.50313414285714,-1,0.1364748571428578,136.4748571428578,5.0,131.4748571428578,0.0035883258782280617,TP,8.0,4239.716428571317
52,2020-08-25 08:10:00,2020-08-25 08:55:00,36.618984,36.42250914285714,36.588983999999996,36.45250914285714,-1,0.1364748571428578,136.4748571428578,5.0,131.4748571428578,0.0035932907331577666,TP,9.0,4371.191285714175
53,2020-08-25 08:15:00,2020-08-25 08:30:00,36.576796,36.68347092857143,36.546796,36.71347092857143,-1,-0.16667492857143174,-166.67492857143174,5.0,-171.67492857143174,-0.004697400247382335,SL,3.0,4199.516357142744
54,2020-08-25 08:20:00,2020-08-25 09:05:00,36.593671,36.376705,36.563671,36.406705,-1,0.15696599999999705,156.96599999999705,5.0,151.96599999999705,0.004156201930599283,TP,9.0,4351.4823571427405
55,2020-08-25 08:25:00,2020-08-25 08:55:00,36.627421,36.406839,36.597421,36.436839,-1,0.160581999999998,160.581999999998,5.0,155.581999999998,0.004251173873699953,TP,6.0,4507.064357142738
56,2020-08-25 08:30:00,2020-08-25 08:55:00,36.652734,36.42733057142858,36.622734,36.45733057142858,-1,0.1654034285714232,165.4034285714232,5.0,160.4034285714232,0.004379886782112531,TP,5.0,4667.467785714161
57,2020-08-25 08:35:00,2020-08-25 09:10:00,36.593671,36.371883714285715,36.563671,36.40188371428572,-1,0.1617872857142828,161.7872857142828,5.0,156.7872857142828,0.004288061932137033,TP,7.0,4824.255071428444
58,2020-08-25 08:45:00,2020-08-25 09:20:00,36.585233,36.33933857142858,36.555233,36.36933857142858,-1,0.18589442857142302,185.89442857142302,5.0,180.89442857142302,0.004948523473271885,TP,7.0,5005.149499999868
59,2020-08-25 09:00:00,2020-08-25 09:25:00,36.45867,36.183846714285714,36.42867,36.213846714285715,-1,0.21482328571428155,214.82328571428155,5.0,209.82328571428155,0.005759839316513108,TP,5.0,5214.972785714149
60,2020-08-25 12:15:00,2020-08-25 13:00:00,36.669609,36.52858128571429,36.639609,36.55858128571429,-1,0.08102771428571032,81.02771428571032,5.0,76.02771428571032,0.002075014345423564,TP,9.0,5291.000499999859
61,2020-08-25 12:45:00,2020-08-25 13:00:00,36.652734,36.509295428571434,36.622734,36.539295428571435,-1,0.08343857142856592,83.43857142856592,5.0,78.43857142856592,0.0021417999931017144,TP,3.0,5369.439071428425
62,2020-08-25 13:15:00,2020-08-26 05:25:00,36.602108,36.43938342857143,36.572108,36.46938342857143,-1,0.10272457142856695,102.72457142856695,5.0,97.72457142856695,0.0026721066072693143,TP,194.0,5467.163642856993
63,2020-08-25 13:30:00,2020-08-26 03:05:00,36.627421,36.456259,36.597421,36.486259000000004,-1,0.1111619999999931,111.1619999999931,5.0,106.1619999999931,0.0029008054966494254,TP,163.0,5573.325642856986
64,2020-08-25 13:35:00,2020-08-26 05:25:00,36.610546,36.44420542857143,36.580546,36.47420542857143,-1,0.1063405714285679,106.3405714285679,5.0,101.3405714285679,0.00277034059110457,TP,190.0,5674.666214285554
65,2020-08-25 13:40:00,2020-08-26 05:25:00,36.602108,36.43817814285715,36.572108,36.46817814285715,-1,0.10392985714285174,103.92985714285174,5.0,98.92985714285174,0.0027050630262508177,TP,189.0,5773.596071428406
66,2020-08-25 13:45:00,2020-08-25 18:35:00,36.593671,36.67201985714286,36.563671,36.70201985714286,-1,-0.1383488571428586,-138.3488571428586,5.0,-143.3488571428586,-0.003920526938962408,SL,58.0,5630.247214285547
67,2020-08-25 18:05:00,2020-08-25 18:35:00,36.644296,36.6702115,36.614295999999996,36.7002115,-1,-0.0859155000000058,-85.9155000000058,5.0,-90.9155000000058,-0.002483060168629374,SL,6.0,5539.331714285541
68,2020-08-25 18:10:00,2020-08-25 18:35:00,36.652734,36.67563607142858,36.622734,36.70563607142858,-1,-0.08290207142857753,-82.90207142857753,5.0,-87.90207142857753,-0.002400205059201138,SL,5.0,5451.429642856963
69,2020-08-25 18:15:00,2020-08-25 18:55:00,36.661171,36.61898314285714,36.631171,36.64898314285714,-1,-0.017812142857138724,-17.812142857138724,5.0,-22.812142857138724,-0.0006227522144224853,TP,8.0,5428.617499999825
70,2020-08-25 18:25:00,2020-08-25 18:35:00,36.644296,36.66297907142857,36.614295999999996,36.692979071428574,-1,-0.07868307142857844,-78.68307142857844,5.0,-83.68307142857844,-0.0022855299861174023,SL,2.0,5344.934428571246
71,2020-08-25 18:30:00,2020-08-25 18:35:00,36.652734,36.67021171428572,36.622734,36.70021171428572,-1,-0.07747771428572037,-77.47771428572037,5.0,-82.47771428572037,-0.0022520905808321237,SL,1.0,5262.456714285526
72,2020-08-25 18:35:00,2020-08-25 18:45:00,36.678046,36.64188528571428,36.648046,36.67188528571428,-1,-0.02383928571428129,-23.83928571428129,5.0,-28.83928571428129,-0.0007869256034627682,TP,2.0,5233.617428571244
73,2020-08-25 18:40:00,2020-08-25 18:50:00,36.669609,36.63465371428571,36.639609,36.66465371428571,-1,-0.025044714285712644,-25.044714285712644,5.0,-30.044714285712644,-0.0008200064112505307,TP,2.0,5203.572714285531
74,2020-08-26 00:00:00,2020-08-26 00:30:00,36.602108,36.56594685714286,36.572108,36.59594685714286,-1,-0.023838857142862935,-23.838857142862935,5.0,-28.838857142862935,-0.0007885478502596278,TP,6.0,5174.733857142668
75,2020-08-26 00:05:00,2020-08-26 00:30:00,36.602108,36.56594671428572,36.572108,36.59594671428572,-1,-0.023838714285723483,-23.838714285723483,5.0,-28.838714285723483,-0.0007885439440822904,TP,5.0,5145.895142856944
76,2020-08-26 04:20:00,2020-08-26 04:55:00,36.610546,36.50567914285714,36.580546,36.53567914285714,-1,0.044866857142856986,44.866857142856986,5.0,39.866857142856986,0.0010898376733594133,TP,7.0,5185.761999999801
77,2020-08-26 04:25:00,2020-08-26 04:55:00,36.610546,36.51170585714286,36.580546,36.54170585714286,-1,0.03884014285713988,38.84014285713988,5.0,33.84014285713988,0.0009250857780291165,TP,6.0,5219.602142856941
78,2020-08-26 04:30:00,2020-08-26 04:55:00,36.635859,36.53701885714286,36.605859,36.56701885714286,-1,0.03884014285713988,38.84014285713988,5.0,33.84014285713988,0.0009244460799879024,TP,5.0,5253.442285714081
79,2020-08-26 04:35:00,2020-08-26 05:00:00,36.602108,36.50085714285714,36.572108,36.530857142857144,-1,0.041250857142856034,41.250857142856034,5.0,36.250857142856034,0.0009912159600659616,TP,5.0,5289.693142856937
80,2020-08-26 07:20:00,2020-08-26 08:00:00,36.475545,36.526170428571426,36.445544999999996,36.55617042857143,-1,-0.11062542857143143,-110.62542857143143,5.0,-115.62542857143143,-0.0031725531494022504,SL,8.0,5174.067714285506
81,2020-08-26 07:25:00,2020-08-26 08:00:00,36.475545,36.526170428571426,36.445544999999996,36.55617042857143,-1,-0.11062542857143143,-110.62542857143143,5.0,-115.62542857143143,-0.0031725531494022504,SL,7.0,5058.442285714074
82,2020-08-26 07:30:00,2020-08-26 08:00:00,36.483983,36.53581378571429,36.453983,36.56581378571429,-1,-0.1118307857142895,-111.8307857142895,5.0,-116.8307857142895,-0.0032048839687638386,SL,6.0,4941.611499999784
83,2020-08-26 07:35:00,2020-08-26 08:00:00,36.45867,36.51170621428571,36.42867,36.54170621428571,-1,-0.11303621428571375,-113.03621428571375,5.0,-118.03621428571375,-0.00324020103631875,SL,5.0,4823.575285714071
84,2020-08-26 07:50:00,2020-08-26 08:00:00,36.45867,36.514116928571426,36.42867,36.54411692857143,-1,-0.11544692857142991,-115.44692857142991,5.0,-120.44692857142991,-0.0033063773278417773,SL,2.0,4703.128357142641
85,2020-08-27 08:20:00,2020-08-27 08:30:00,36.618984,36.41407228571428,36.588983999999996,36.444072285714284,-1,0.14491171428571192,144.91171428571192,5.0,139.91171428571192,0.0038238753578320713,TP,2.0,4843.040071428353
86,2020-08-27 08:25:00,2020-08-27 08:30:00,36.576796,36.367062857142855,36.546796,36.397062857142856,-1,0.14973314285714423,149.73314285714423,5.0,144.73314285714423,0.003960214264942519,TP,1.0,4987.7732142854975
87,2020-08-27 11:00:00,2020-08-27 11:40:00,36.382732,36.14648028571428,36.352731999999996,36.176480285714284,-1,0.17625171428571207,176.25171428571207,5.0,171.25171428571207,0.004710834780882826,TP,8.0,5159.02492857121
88,2020-08-28 08:05:00,2020-08-28 08:10:00,36.526171,36.58463114285714,36.496171,36.61463114285714,-1,-0.11846014285714546,-118.46014285714546,5.0,-123.46014285714546,-0.003382824539515268,SL,1.0,5035.564785714065
89,2020-08-28 08:10:00,2020-08-28 08:25:00,36.526171,36.395991714285714,36.496171,36.425991714285715,-1,0.070179285714282,70.179285714282,5.0,65.179285714282,0.0017859212056596844,TP,3.0,5100.744071428347
90,2020-09-08 04:00:00,2020-09-08 05:20:00,32.400207,32.20132171428572,32.370207,32.23132171428572,-1,0.13888528571428083,138.88528571428083,5.0,133.88528571428083,0.004136065169873051,TP,16.0,5234.629357142628
91,2020-09-08 04:05:00,2020-09-08 05:20:00,32.417082,32.21940214285715,32.387082,32.24940214285715,-1,0.13767985714284947,137.67985714284947,5.0,132.67985714284947,0.0040966906849727765,TP,15.0,5367.3092142854775
92,2020-09-08 04:10:00,2020-09-08 05:15:00,32.433957,32.23989328571429,32.403957,32.26989328571429,-1,0.13406371428570907,134.06371428570907,5.0,129.06371428570907,0.003982961534164148,TP,13.0,5496.372928571187
93,2020-09-08 05:05:00,2020-09-08 05:20:00,32.349581,32.203732,32.319581,32.233732,-1,0.08584899999999607,85.84899999999607,5.0,80.84899999999607,0.0025015485194562416,TP,3.0,5577.2219285711835
94,2020-09-08 05:40:00,2020-09-08 06:00:00,32.062705,31.89274842857143,32.032705,31.92274842857143,-1,0.10995657142856885,109.95657142856885,5.0,104.95657142856885,0.0032765441266533325,TP,4.0,5682.178499999753
95,2020-09-08 07:20:00,2020-09-08 07:45:00,31.809578,31.486540285714284,31.779577999999997,31.516540285714285,-1,0.2630377142857121,263.0377142857121,5.0,258.0377142857121,0.008119607953438279,TP,5.0,5940.216214285465
96,2020-09-08 07:25:00,2020-09-08 07:50:00,31.73364,31.415423714285716,31.70364,31.445423714285717,-1,0.25821628571428334,258.21628571428334,5.0,253.21628571428334,0.007986978331645305,TP,5.0,6193.432499999748
97,2020-09-08 07:30:00,2020-09-08 08:00:00,31.708327,31.384084,31.678327,31.414084000000003,-1,0.2642429999999969,264.24299999999687,5.0,259.24299999999687,0.0081836076759987,TP,6.0,6452.675499999745
98,2020-09-08 08:05:00,2020-09-08 08:35:00,31.404575,31.08635885714286,31.374575,31.11635885714286,-1,0.25821614285714034,258.2161428571403,5.0,253.2161428571403,0.008070743360097795,TP,6.0,6705.891642856885
99,2020-09-08 08:15:00,2020-09-08 08:40:00,31.3202,30.986314285714286,31.2902,31.016314285714287,-1,0.2738857142857114,273.8857142857114,5.0,268.8857142857114,0.008593288450879553,TP,5.0,6974.777357142596
100,2020-09-08 09:00:00,2020-09-08 09:05:00,30.712696,30.899527428571428,30.682696,30.92952742857143,-1,-0.24683142857142926,-246.83142857142926,5.0,-251.83142857142926,-0.008207604330839417,SL,1.0,6722.945928571166
101,2020-09-08 09:05:00,2020-09-08 09:10:00,30.856134,31.047184214285714,30.826134,31.077184214285715,-1,-0.2510502142857156,-251.0502142857156,5.0,-256.0502142857156,-0.008306270720996529,SL,1.0,6466.895714285451
102,2020-09-08 09:10:00,2020-09-08 09:45:00,31.083948,30.699436857142857,31.053948,30.729436857142858,-1,0.32451114285714056,324.51114285714056,5.0,319.51114285714056,0.010288905708773022,TP,7.0,6786.406857142591
103,2020-09-08 09:15:00,2020-09-08 09:25:00,30.881447,31.080332142857145,30.851447,31.110332142857146,-1,-0.2588851428571459,-258.8851428571459,5.0,-263.8851428571459,-0.008553412190266016,SL,2.0,6522.521714285445
104,2020-09-08 09:20:00,2020-09-08 09:50:00,30.999573,30.611445571428572,30.969573,30.641445571428573,-1,0.3281274285714275,328.1274285714275,5.0,323.1274285714275,0.010433706288796023,TP,6.0,6845.6491428568725
105,2020-09-08 09:25:00,2020-09-08 09:45:00,31.109261,30.719928142857142,31.079261,30.749928142857144,-1,0.3293328571428553,329.33285714285535,5.0,324.33285714285535,0.010435668246515107,TP,4.0,7169.981999999728
106,2020-09-08 09:30:00,2020-09-08 09:45:00,31.016448,30.63193657142857,30.986448,30.661936571428573,-1,0.32451142857142656,324.51142857142656,5.0,319.51142857142656,0.010311327989946656,TP,3.0,7489.493428571154
107,2020-09-08 09:35:00,2020-09-08 09:45:00,31.050198,30.669302571428574,31.020198,30.699302571428575,-1,0.3208954285714256,320.8954285714256,5.0,315.8954285714256,0.010183540046115295,TP,2.0,7805.38885714258
108,2020-09-08 09:40:00,2020-09-08 11:00:00,30.864572,31.055019714285713,30.834571999999998,31.085019714285714,-1,-0.2504477142857162,-250.44771428571622,5.0,-255.44771428571622,-0.00828445792228659,SL,16.0,7549.941142856864
109,2020-09-08 09:45:00,2020-09-08 10:25:00,30.678946,30.873009857142858,30.648946,30.90300985714286,-1,-0.25406385714286017,-254.06385714286017,5.0,-259.0638571428602,-0.008452618799447791,SL,8.0,7290.877285714004
110,2020-09-08 09:50:00,2020-09-08 10:10:00,30.611445,30.801892785714287,30.581445,30.831892785714288,-1,-0.2504477857142895,-250.4477857142895,5.0,-255.4477857142895,-0.008353031902655008,SL,4.0,7035.429499999715
111,2020-09-08 09:55:00,2020-09-08 10:00:00,30.543945,30.730776642857144,30.513945,30.760776642857145,-1,-0.24683164285714554,-246.83164285714554,5.0,-251.83164285714554,-0.008253001794987358,SL,1.0,6783.597857142569
112,2020-09-08 10:25:00,2020-09-08 11:05:00,30.915197,31.092385857142858,30.885196999999998,31.12238585714286,-1,-0.2371888571428613,-237.1888571428613,5.0,-242.1888571428613,-0.007841583692759394,SL,8.0,6541.408999999708
113,2020-09-08 11:05:00,2020-09-08 11:15:00,31.151449,31.330445642857143,31.121449,31.360445642857144,-1,-0.2389966428571455,-238.9966428571455,5.0,-243.9966428571455,-0.007840144038831404,SL,2.0,6297.4123571425625
114,2020-09-08 11:10:00,2020-09-08 12:00:00,31.227387,30.88144742857143,31.197387,30.91144742857143,-1,0.2859395714285675,285.93957142856755,5.0,280.93957142856755,0.009005227631037418,TP,10.0,6578.35192857113
115,2020-09-08 11:15:00,2020-09-08 11:55:00,31.328637,30.976670571428574,31.298637,31.006670571428575,-1,0.2919664285714241,291.9664285714241,5.0,286.9664285714241,0.009168655765151183,TP,8.0,6865.318357142554
116,2020-09-08 11:20:00,2020-09-08 11:55:00,31.337075,30.987519285714285,31.307074999999998,31.017519285714286,-1,0.2895557142857115,289.5557142857115,5.0,284.5557142857115,0.009089182374454064,TP,7.0,7149.874071428266
117,2020-09-08 11:25:00,2020-09-08 12:00:00,31.193636,30.838053571428574,31.163636,30.868053571428575,-1,0.295582428571425,295.582428571425,5.0,290.582428571425,0.009324407093300185,TP,7.0,7440.456499999691
118,2020-09-08 11:30:00,2020-09-08 12:00:00,31.235824,30.885063000000002,31.205824,30.915063000000004,-1,0.2907609999999963,290.7609999999963,5.0,285.7609999999963,0.009157297048140637,TP,6.0,7726.217499999687
119,2020-09-08 11:40:00,2020-09-08 13:15:00,31.109261,30.792250142857142,31.079261,30.822250142857143,-1,0.25701085714285554,257.01085714285557,5.0,252.01085714285557,0.008108650239233668,TP,19.0,7978.228357142542
120,2020-09-08 11:45:00,2020-09-08 13:15:00,31.100823,30.789838999999997,31.070822999999997,30.819838999999998,-1,0.250983999999999,250.98399999999899,5.0,245.98399999999899,0.007916880734057125,TP,18.0,8224.212357142542
121,2020-09-08 17:00:00,2020-09-08 17:05:00,30.898322,30.77657957142857,30.868322,30.80657957142857,-1,0.061742428571427865,61.742428571427865,5.0,56.742428571427865,0.0018382090406931697,TP,1.0,8280.95478571397
122,2020-09-08 22:00:00,2020-09-08 22:10:00,30.813947,30.71631257142857,30.783946999999998,30.74631257142857,-1,0.03763442857142607,37.63442857142607,5.0,32.63442857142607,0.001060111900901664,TP,2.0,8313.589214285395
